Date,Price
19/01/2016,25400000
20/01/2016,27780000
21/01/2016,27790000
22/01/2016,24210000
25/01/2016,23300000
26/01/2016,23750000
27/01/2016,22880000
28/01/2016,22150000
29/01/2016,21590000
01/02/2016,21320000
02/02/2016,21340000
03/02/2016,21490000
04/02/2016,22290000
05/02/2016,22090000
08/02/2016,25890000
09/02/2016,28300000
10/02/2016,25750000
11/02/2016,29010000
12/02/2016,27160000
16/02/2016,24960000
17/02/2016,23400000
18/02/2016,22160000
19/02/2016,22390000
22/02/2016,20140000
23/02/2016,19750000
24/02/2016,22280000
25/02/2016,20540000
26/02/2016,18890000
29/02/2016,20490000
01/03/2016,19840000
02/03/2016,17980000
03/03/2016,17250000
04/03/2016,16480000
07/03/2016,17980000
08/03/2016,18380000
09/03/2016,18560000
10/03/2016,18170000
11/03/2016,17090000
14/03/2016,17010000
15/03/2016,17600000
16/03/2016,15960000
17/03/2016,15340000
18/03/2016,14050000
21/03/2016,14570000
22/03/2016,14570000
23/03/2016,14570000
24/03/2016,16300000
28/03/2016,15650000
29/03/2016,15740000
30/03/2016,13690000
31/03/2016,13730000
01/04/2016,15230000
04/04/2016,13880000
05/04/2016,15390000
06/04/2016,15610000
07/04/2016,15140000
08/04/2016,15340000
11/04/2016,15340000
12/04/2016,15980000
13/04/2016,14490000
14/04/2016,13900000
15/04/2016,13770000
18/04/2016,14870000
19/04/2016,13180000
20/04/2016,13390000
21/04/2016,13200000
22/04/2016,13700000
25/04/2016,14070000
26/04/2016,14010000
27/04/2016,14150000
28/04/2016,14530000
29/04/2016,15210000
02/05/2016,16330000
03/05/2016,14920000
04/05/2016,15470000
05/05/2016,15540000
06/05/2016,16200000
09/05/2016,15200000
10/05/2016,13980000
11/05/2016,13920000
12/05/2016,14550000
13/05/2016,15150000
16/05/2016,15720000
17/05/2016,14570000
18/05/2016,15720000
19/05/2016,16370000
20/05/2016,16130000
23/05/2016,16330000
24/05/2016,16030000
25/05/2016,14190000
26/05/2016,13800000
27/05/2016,13490000
31/05/2016,13940000
01/06/2016,14450000
02/06/2016,14420000
03/06/2016,13780000
06/06/2016,13840000
07/06/2016,12770000
08/06/2016,13840000
09/06/2016,14010000
10/06/2016,14890000
13/06/2016,18240000
14/06/2016,21280000
15/06/2016,20250000
16/06/2016,20800000
17/06/2016,19420000
20/06/2016,17420000
21/06/2016,17670000
22/06/2016,18260000
23/06/2016,19540000
24/06/2016,26060000
27/06/2016,24380000
28/06/2016,21760000
29/06/2016,18120000
30/06/2016,16910000
01/07/2016,15590000
05/07/2016,16050000
06/07/2016,15870000
07/07/2016,14800000
08/07/2016,14640000
11/07/2016,13250000
12/07/2016,12930000
13/07/2016,13320000
14/07/2016,12500000
15/07/2016,13120000
18/07/2016,12750000
19/07/2016,12530000
20/07/2016,11940000
21/07/2016,11800000
22/07/2016,12800000
25/07/2016,12640000
26/07/2016,12880000
27/07/2016,12610000
28/07/2016,12510000
29/07/2016,12850000
01/08/2016,11890000
02/08/2016,12390000
03/08/2016,13530000
04/08/2016,12730000
05/08/2016,12080000
08/08/2016,11660000
09/08/2016,11400000
10/08/2016,11550000
11/08/2016,11930000
12/08/2016,11610000
15/08/2016,11810000
16/08/2016,12040000
17/08/2016,12570000
18/08/2016,12200000
19/08/2016,11670000
22/08/2016,12530000
23/08/2016,12150000
24/08/2016,12700000
25/08/2016,13620000
26/08/2016,13540000
29/08/2016,14090000
30/08/2016,12940000
31/08/2016,13140000
01/09/2016,13070000
02/09/2016,13470000
06/09/2016,12420000
07/09/2016,11890000
08/09/2016,11740000
09/09/2016,12520000
12/09/2016,20130000
13/09/2016,15980000
14/09/2016,17630000
15/09/2016,17970000
16/09/2016,16410000
19/09/2016,15140000
20/09/2016,14980000
21/09/2016,15070000
22/09/2016,13390000
23/09/2016,12000000
26/09/2016,13260000
27/09/2016,13360000
28/09/2016,12900000
29/09/2016,12530000
30/09/2016,14910000
03/10/2016,13750000
04/10/2016,13400000
05/10/2016,13560000
06/10/2016,13110000
07/10/2016,13520000
10/10/2016,14190000
11/10/2016,13710000
12/10/2016,15530000
13/10/2016,16880000
14/10/2016,16490000
17/10/2016,17010000
18/10/2016,15820000
19/10/2016,15450000
20/10/2016,14430000
21/10/2016,14040000
24/10/2016,13190000
25/10/2016,12910000
26/10/2016,13660000
27/10/2016,14370000
28/10/2016,15670000
31/10/2016,16310000
01/11/2016,16540000
02/11/2016,19090000
03/11/2016,19850000
04/11/2016,21860000
07/11/2016,19780000
08/11/2016,18920000
09/11/2016,20700000
10/11/2016,14010000
11/11/2016,14830000
14/11/2016,14690000
15/11/2016,14160000
16/11/2016,13510000
17/11/2016,13370000
18/11/2016,13560000
21/11/2016,13270000
22/11/2016,12260000
23/11/2016,12340000
25/11/2016,12520000
28/11/2016,13400000
29/11/2016,13070000
30/11/2016,12600000
01/12/2016,13400000
02/12/2016,14160000
05/12/2016,13750000
06/12/2016,12190000
07/12/2016,11590000
08/12/2016,12100000
09/12/2016,12590000
12/12/2016,12230000
13/12/2016,12460000
14/12/2016,12880000
15/12/2016,13070000
16/12/2016,12880000
19/12/2016,12500000
20/12/2016,11650000
21/12/2016,11440000
22/12/2016,11320000
23/12/2016,11380000
27/12/2016,12260000
28/12/2016,11890000
29/12/2016,13150000
30/12/2016,13200000
03/01/2017,14070000
04/01/2017,12780000
05/01/2017,11960000
06/01/2017,11700000
09/01/2017,11710000
10/01/2017,11590000
11/01/2017,11560000
12/01/2017,11480000
13/01/2017,11450000
17/01/2017,12200000
18/01/2017,11790000
19/01/2017,12580000
20/01/2017,12580000
23/01/2017,12300000
24/01/2017,11820000
25/01/2017,10790000
26/01/2017,10610000
27/01/2017,10570000
30/01/2017,11100000
31/01/2017,12290000
01/02/2017,11790000
02/02/2017,12370000
03/02/2017,11840000
06/02/2017,11370000
07/02/2017,11390000
08/02/2017,11190000
09/02/2017,11440000
10/02/2017,10850000
13/02/2017,11360000
14/02/2017,11170000
15/02/2017,10840000
16/02/2017,12020000
17/02/2017,11840000
21/02/2017,12050000
22/02/2017,11480000
23/02/2017,11660000
24/02/2017,11810000
27/02/2017,11780000
28/02/2017,12190000
01/03/2017,12310000
02/03/2017,12430000
03/03/2017,11960000
06/03/2017,11590000
07/03/2017,11270000
08/03/2017,11490000
09/03/2017,11750000
10/03/2017,11970000
13/03/2017,12160000
14/03/2017,11390000
15/03/2017,12120000
16/03/2017,11290000
17/03/2017,11380000
20/03/2017,11710000
21/03/2017,11150000
22/03/2017,12950000
23/03/2017,12650000
24/03/2017,12860000
27/03/2017,14780000
28/03/2017,12440000
29/03/2017,11540000
30/03/2017,11370000
31/03/2017,11610000
03/04/2017,12590000
04/04/2017,12710000
05/04/2017,11890000
06/04/2017,13110000
07/04/2017,13170000
10/04/2017,13240000
11/04/2017,14320000
12/04/2017,15160000
13/04/2017,15890000
17/04/2017,16190000
18/04/2017,14500000
19/04/2017,14000000
20/04/2017,14590000
21/04/2017,13850000
24/04/2017,11560000
25/04/2017,10810000
26/04/2017,10610000
27/04/2017,10720000
28/04/2017,10390000
01/05/2017,10920000
02/05/2017,10150000
03/05/2017,10560000
04/05/2017,10710000
05/05/2017,10510000
08/05/2017,10530000
09/05/2017,9870000
10/05/2017,9750000
11/05/2017,10340000
12/05/2017,10720000
15/05/2017,10540000
16/05/2017,10460000
17/05/2017,11890000
18/05/2017,14060000
19/05/2017,14230000
22/05/2017,12290000
23/05/2017,11000000
24/05/2017,10610000
25/05/2017,9820000
26/05/2017,9930000
30/05/2017,10610000
31/05/2017,10100000
01/06/2017,10420000
02/06/2017,10080000
05/06/2017,10080000
06/06/2017,10190000
07/06/2017,10480000
08/06/2017,10270000
09/06/2017,9930000
12/06/2017,11190000
13/06/2017,11120000
14/06/2017,10330000
15/06/2017,11060000
16/06/2017,10630000
19/06/2017,10570000
20/06/2017,10280000
21/06/2017,11030000
22/06/2017,10810000
23/06/2017,10250000
26/06/2017,10130000
27/06/2017,10040000
28/06/2017,11170000
29/06/2017,9790000
30/06/2017,11740000
03/07/2017,11070000
05/07/2017,11200000
06/07/2017,11200000
07/07/2017,12480000
10/07/2017,11260000
11/07/2017,10790000
12/07/2017,10850000
13/07/2017,10070000
14/07/2017,10090000
17/07/2017,9770000
18/07/2017,9860000
19/07/2017,9690000
20/07/2017,9660000
21/07/2017,9520000
24/07/2017,9940000
25/07/2017,9400000
26/07/2017,9250000
27/07/2017,9330000
28/07/2017,10620000
31/07/2017,10530000
01/08/2017,10190000
02/08/2017,10080000
03/08/2017,10470000
04/08/2017,10480000
07/08/2017,10190000
08/08/2017,10040000
09/08/2017,11490000
10/08/2017,11570000
11/08/2017,16170000
14/08/2017,14050000
15/08/2017,11780000
16/08/2017,11590000
17/08/2017,11810000
18/08/2017,15380000
21/08/2017,14590000
22/08/2017,12600000
23/08/2017,11510000
24/08/2017,12060000
25/08/2017,12200000
28/08/2017,12090000
29/08/2017,13330000
30/08/2017,11400000
31/08/2017,11070000
01/09/2017,10330000
05/09/2017,11750000
06/09/2017,12270000
07/09/2017,11930000
08/09/2017,11870000
11/09/2017,11380000
12/09/2017,10660000
13/09/2017,10720000
14/09/2017,10570000
15/09/2017,10510000
18/09/2017,10180000
19/09/2017,10160000
20/09/2017,10040000
21/09/2017,9740000
22/09/2017,9900000
25/09/2017,10080000
26/09/2017,10420000
27/09/2017,9900000
28/09/2017,9740000
29/09/2017,9590000
02/10/2017,9590000
03/10/2017,9300000
04/10/2017,9530000
05/10/2017,9480000
06/10/2017,9230000
09/10/2017,9920000
10/10/2017,10150000
11/10/2017,9950000
12/10/2017,9940000
13/10/2017,9950000
16/10/2017,9950000
17/10/2017,9850000
18/10/2017,10340000
19/10/2017,10220000
20/10/2017,9920000
23/10/2017,10250000
24/10/2017,10890000
25/10/2017,11340000
26/10/2017,11170000
27/10/2017,11120000
30/10/2017,10280000
31/10/2017,10340000
01/11/2017,9790000
02/11/2017,10440000
03/11/2017,9830000
06/11/2017,9630000
07/11/2017,9310000
08/11/2017,9790000
09/11/2017,9940000
10/11/2017,10780000
13/11/2017,11430000
14/11/2017,11530000
15/11/2017,12520000
16/11/2017,12470000
17/11/2017,11750000
20/11/2017,11960000
21/11/2017,10740000
22/11/2017,9600000
24/11/2017,9820000
27/11/2017,10070000
28/11/2017,9720000
29/11/2017,9910000
30/11/2017,10490000
01/12/2017,11190000
04/12/2017,11050000
05/12/2017,11380000
06/12/2017,11630000
07/12/2017,10900000
08/12/2017,10000000
11/12/2017,9740000
12/12/2017,9360000
13/12/2017,9780000
14/12/2017,9980000
15/12/2017,10120000
18/12/2017,9460000
19/12/2017,9400000
20/12/2017,9690000
21/12/2017,9590000
22/12/2017,9370000
26/12/2017,10190000
27/12/2017,10040000
28/12/2017,10290000
29/12/2017,10030000
02/01/2018,10950000
03/01/2018,9560000
04/01/2018,9010000
05/01/2018,9100000
08/01/2018,9610000
09/01/2018,9410000
10/01/2018,10110000
11/01/2018,9690000
12/01/2018,9740000
16/01/2018,10420000
17/01/2018,11350000
18/01/2018,12010000
19/01/2018,12300000
22/01/2018,11590000
23/01/2018,10770000
24/01/2018,11000000
25/01/2018,11270000
26/01/2018,11400000
29/01/2018,11710000
30/01/2018,13930000
31/01/2018,14230000
01/02/2018,13050000
02/02/2018,13640000
05/02/2018,18440000
06/02/2018,37320000
07/02/2018,31380000
08/02/2018,27290000
09/02/2018,32180000
12/02/2018,27250000
13/02/2018,26940000
14/02/2018,23480000
15/02/2018,18390000
16/02/2018,18740000
20/02/2018,20530000
21/02/2018,20760000
22/02/2018,20570000
23/02/2018,17960000
26/02/2018,16530000
27/02/2018,15830000
28/02/2018,18080000
01/03/2018,19960000
02/03/2018,22470000
05/03/2018,21550000
06/03/2018,18250000
07/03/2018,20110000
08/03/2018,17560000
09/03/2018,16410000
12/03/2018,15280000
13/03/2018,15700000
14/03/2018,16590000
15/03/2018,16990000
16/03/2018,16600000
19/03/2018,16630000
20/03/2018,18380000
21/03/2018,17760000
22/03/2018,18130000
23/03/2018,24020000
26/03/2018,23410000
27/03/2018,20330000
28/03/2018,22520000
29/03/2018,22870000
02/04/2018,21070000
03/04/2018,23030000
04/04/2018,21680000
05/04/2018,19760000
06/04/2018,20330000
09/04/2018,21270000
10/04/2018,20510000
11/04/2018,20950000
12/04/2018,19830000
13/04/2018,18270000
16/04/2018,17590000
17/04/2018,16160000
18/04/2018,15300000
19/04/2018,15550000
20/04/2018,16160000
23/04/2018,17290000
24/04/2018,16160000
25/04/2018,18140000
26/04/2018,18070000
27/04/2018,16220000
30/04/2018,15390000
01/05/2018,15780000
02/05/2018,15480000
03/05/2018,15780000
04/05/2018,15940000
07/05/2018,15320000
08/05/2018,14530000
09/05/2018,14540000
10/05/2018,13360000
11/05/2018,13220000
14/05/2018,12950000
15/05/2018,13130000
16/05/2018,14380000
17/05/2018,13540000
18/05/2018,13180000
21/05/2018,13440000
22/05/2018,13030000
23/05/2018,13500000
24/05/2018,12730000
25/05/2018,12440000
29/05/2018,14390000
30/05/2018,16600000
31/05/2018,14930000
01/06/2018,14920000
04/06/2018,13910000
05/06/2018,12910000
06/06/2018,12100000
07/06/2018,11660000
08/06/2018,12540000
11/06/2018,12520000
12/06/2018,12290000
13/06/2018,12130000
14/06/2018,12980000
15/06/2018,12190000
18/06/2018,12790000
19/06/2018,14610000
20/06/2018,12900000
21/06/2018,12540000
22/06/2018,14600000
25/06/2018,15070000
26/06/2018,16710000
27/06/2018,16520000
28/06/2018,17540000
29/06/2018,15730000
02/07/2018,17700000
03/07/2018,15370000
05/07/2018,15620000
06/07/2018,14990000
09/07/2018,13420000
10/07/2018,12520000
11/07/2018,14050000
12/07/2018,13070000
13/07/2018,12390000
16/07/2018,12460000
17/07/2018,12910000
18/07/2018,11870000
19/07/2018,12200000
20/07/2018,13000000
23/07/2018,13470000
24/07/2018,12610000
25/07/2018,12370000
26/07/2018,12450000
27/07/2018,12170000
30/07/2018,13630000
31/07/2018,13980000
01/08/2018,13090000
02/08/2018,13570000
03/08/2018,12430000
06/08/2018,11910000
07/08/2018,11120000
08/08/2018,10930000
09/08/2018,10940000
10/08/2018,11820000
13/08/2018,14500000
14/08/2018,13930000
15/08/2018,13520000
16/08/2018,14180000
17/08/2018,13180000
20/08/2018,12570000
21/08/2018,12470000
22/08/2018,13090000
23/08/2018,12030000
24/08/2018,12130000
27/08/2018,12370000
28/08/2018,12010000
29/08/2018,12340000
30/08/2018,12250000
31/08/2018,13540000
04/09/2018,13130000
05/09/2018,13690000
06/09/2018,14210000
07/09/2018,14720000
10/09/2018,15090000
11/09/2018,13960000
12/09/2018,13070000
13/09/2018,12910000
14/09/2018,12130000
17/09/2018,12720000
18/09/2018,13480000
19/09/2018,12610000
20/09/2018,11820000
21/09/2018,11760000
24/09/2018,12460000
25/09/2018,12280000
26/09/2018,12210000
27/09/2018,12770000
28/09/2018,12590000
01/10/2018,11990000
02/10/2018,12470000
03/10/2018,11660000
04/10/2018,12840000
05/10/2018,14290000
08/10/2018,16050000
09/10/2018,16120000
10/10/2018,16030000
11/10/2018,23070000
12/10/2018,21630000
15/10/2018,21970000
16/10/2018,20280000
17/10/2018,17060000
18/10/2018,18020000
19/10/2018,19240000
22/10/2018,19380000
23/10/2018,22180000
24/10/2018,21600000
25/10/2018,24780000
26/10/2018,24510000
29/10/2018,24480000
30/10/2018,23940000
31/10/2018,22720000
01/11/2018,20960000
02/11/2018,18520000
05/11/2018,20580000
06/11/2018,19840000
07/11/2018,18030000
08/11/2018,16180000
09/11/2018,16870000
12/11/2018,17260000
13/11/2018,19450000
14/11/2018,20520000
15/11/2018,20410000
16/11/2018,20040000
19/11/2018,18780000
20/11/2018,20760000
21/11/2018,21660000
23/11/2018,21230000
26/11/2018,20780000
27/11/2018,19410000
28/11/2018,18870000
29/11/2018,18650000
30/11/2018,19180000
03/12/2018,16040000
04/12/2018,16840000
06/12/2018,23530000
07/12/2018,22420000
10/12/2018,23950000
11/12/2018,22960000
12/12/2018,21910000
13/12/2018,21000000
14/12/2018,21570000
17/12/2018,22360000
18/12/2018,24680000
19/12/2018,25150000
20/12/2018,26090000
21/12/2018,28240000
24/12/2018,29290000
26/12/2018,35500000
27/12/2018,31200000
28/12/2018,29970000
31/12/2018,27590000
02/01/2019,27540000
03/01/2019,25680000
04/01/2019,24360000
07/01/2019,22060000
08/01/2019,20960000
09/01/2019,20440000
10/01/2019,20980000
11/01/2019,19680000
14/01/2019,19840000
15/01/2019,18530000
16/01/2019,18080000
17/01/2019,19510000
18/01/2019,17800000
22/01/2019,18530000
23/01/2019,20850000
24/01/2019,19690000
25/01/2019,18430000
28/01/2019,18560000
29/01/2019,19450000
30/01/2019,19150000
31/01/2019,17390000
01/02/2019,16630000
04/02/2019,16720000
05/02/2019,15790000
06/02/2019,15440000
07/02/2019,15660000
08/02/2019,16810000
11/02/2019,16170000
12/02/2019,15230000
13/02/2019,15460000
14/02/2019,15610000
15/02/2019,16820000
19/02/2019,15650000
20/02/2019,14920000
21/02/2019,14000000
22/02/2019,14460000
25/02/2019,13910000
26/02/2019,15160000
27/02/2019,15530000
28/02/2019,15170000
01/03/2019,14570000
04/03/2019,13770000
05/03/2019,14520000
06/03/2019,14910000
07/03/2019,16330000
08/03/2019,17380000
11/03/2019,16280000
12/03/2019,13970000
13/03/2019,14000000
14/03/2019,13350000
15/03/2019,13210000
18/03/2019,13130000
19/03/2019,12890000
20/03/2019,13540000
21/03/2019,14110000
22/03/2019,13770000
25/03/2019,17760000
26/03/2019,16220000
27/03/2019,14520000
28/03/2019,15380000
29/03/2019,14190000
01/04/2019,13900000
02/04/2019,13620000
03/04/2019,13060000
04/04/2019,13840000
05/04/2019,13460000
08/04/2019,13550000
09/04/2019,13460000
10/04/2019,14090000
11/04/2019,13370000
12/04/2019,12960000
15/04/2019,12460000
16/04/2019,12260000
17/04/2019,12120000
18/04/2019,12800000
22/04/2019,13210000
23/04/2019,12660000
24/04/2019,12530000
25/04/2019,13290000
26/04/2019,13440000
29/04/2019,13040000
30/04/2019,13110000
01/05/2019,12860000
02/05/2019,14350000
03/05/2019,14110000
06/05/2019,12890000
07/05/2019,15900000
08/05/2019,18950000
09/05/2019,21400000
10/05/2019,18790000
13/05/2019,18620000
14/05/2019,19400000
15/05/2019,17570000
16/05/2019,16690000
17/05/2019,15890000
20/05/2019,15880000
21/05/2019,15860000
22/05/2019,15060000
23/05/2019,15930000
24/05/2019,16340000
28/05/2019,16550000
29/05/2019,18550000
30/05/2019,17470000
31/05/2019,19050000
03/06/2019,19410000
04/06/2019,18740000
05/06/2019,17060000
06/06/2019,16250000
07/06/2019,15650000
10/06/2019,16300000
11/06/2019,15840000
12/06/2019,16260000
13/06/2019,16160000
14/06/2019,16000000
17/06/2019,15650000
18/06/2019,14890000
19/06/2019,15050000
20/06/2019,14040000
21/06/2019,14740000
24/06/2019,15460000
25/06/2019,15430000
26/06/2019,16100000
27/06/2019,15660000
28/06/2019,15700000
01/07/2019,13850000
02/07/2019,14160000
03/07/2019,13180000
05/07/2019,13000000
08/07/2019,13730000
09/07/2019,14470000
10/07/2019,14380000
11/07/2019,13010000
12/07/2019,12760000
15/07/2019,12580000
16/07/2019,12610000
17/07/2019,12620000
18/07/2019,14450000
19/07/2019,13310000
22/07/2019,14550000
23/07/2019,13420000
24/07/2019,12800000
25/07/2019,12240000
26/07/2019,12580000
29/07/2019,12150000
30/07/2019,12870000
31/07/2019,13830000
01/08/2019,15410000
02/08/2019,17690000
05/08/2019,19960000
06/08/2019,22290000
07/08/2019,20700000
08/08/2019,19360000
09/08/2019,18140000
12/08/2019,17870000
13/08/2019,21280000
14/08/2019,17810000
15/08/2019,21580000
16/08/2019,20480000
19/08/2019,17930000
20/08/2019,16780000
21/08/2019,17010000
22/08/2019,16120000
23/08/2019,16150000
26/08/2019,20340000
27/08/2019,20180000
28/08/2019,20550000
29/08/2019,19020000
30/08/2019,17940000
03/09/2019,20960000
04/09/2019,18230000
05/09/2019,16920000
06/09/2019,15920000
09/09/2019,15260000
10/09/2019,15530000
11/09/2019,15330000
12/09/2019,14690000
13/09/2019,14160000
16/09/2019,14890000
17/09/2019,14920000
18/09/2019,14610000
19/09/2019,14660000
20/09/2019,13940000
23/09/2019,15350000
24/09/2019,14770000
25/09/2019,17050000
26/09/2019,16230000
27/09/2019,15770000
30/09/2019,17230000
01/10/2019,16020000
02/10/2019,18750000
03/10/2019,20110000
04/10/2019,19420000
07/10/2019,18270000
08/10/2019,17610000
09/10/2019,19940000
10/10/2019,19280000
11/10/2019,17350000
14/10/2019,15660000
15/10/2019,13940000
16/10/2019,13940000
17/10/2019,13790000
18/10/2019,14200000
21/10/2019,14240000
22/10/2019,13990000
23/10/2019,14830000
24/10/2019,13980000
25/10/2019,13530000
28/10/2019,13010000
29/10/2019,13160000
30/10/2019,13230000
31/10/2019,12210000
01/11/2019,12990000
04/11/2019,12680000
05/11/2019,12850000
06/11/2019,13180000
07/11/2019,12590000
08/11/2019,12980000
11/11/2019,13150000
12/11/2019,12640000
13/11/2019,12910000
14/11/2019,13160000
15/11/2019,12950000
18/11/2019,12390000
19/11/2019,12330000
20/11/2019,13420000
21/11/2019,13350000
22/11/2019,12820000
25/11/2019,12510000
26/11/2019,11880000
27/11/2019,11550000
29/11/2019,12500000
02/12/2019,12690000
03/12/2019,14680000
04/12/2019,16380000
05/12/2019,14460000
06/12/2019,14370000
09/12/2019,14250000
10/12/2019,15800000
11/12/2019,15570000
12/12/2019,14940000
13/12/2019,13180000
16/12/2019,12470000
17/12/2019,12230000
18/12/2019,12240000
19/12/2019,12550000
20/12/2019,12550000
23/12/2019,12810000
24/12/2019,12650000
26/12/2019,12740000
27/12/2019,12610000
30/12/2019,13740000
31/12/2019,14840000
02/01/2020,13460000
03/01/2020,15010000
06/01/2020,15450000
07/01/2020,13840000
08/01/2020,15160000
09/01/2020,12950000
10/01/2020,12420000
13/01/2020,12840000
14/01/2020,12720000
15/01/2020,12790000
16/01/2020,12200000
17/01/2020,12210000
21/01/2020,13230000
22/01/2020,12450000
23/01/2020,13260000
24/01/2020,12750000
27/01/2020,17420000
28/01/2020,16940000
29/01/2020,15680000
30/01/2020,17820000
31/01/2020,16250000
03/02/2020,18640000
04/02/2020,16450000
05/02/2020,16290000
06/02/2020,15130000
07/02/2020,15070000
10/02/2020,15880000
11/02/2020,14910000
12/02/2020,14860000
13/02/2020,14430000
14/02/2020,14120000
18/02/2020,14980000
19/02/2020,14660000
20/02/2020,14540000
21/02/2020,17330000
24/02/2020,22250000
25/02/2020,22190000
26/02/2020,26630000
27/02/2020,28950000
28/02/2020,42020000
02/03/2020,34860000
03/03/2020,33640000
04/03/2020,34440000
05/03/2020,33610000
06/03/2020,41460000
09/03/2020,41940000
10/03/2020,49680000
11/03/2020,52240000
12/03/2020,61460000
13/03/2020,71310000
16/03/2020,57830000
17/03/2020,82690000
18/03/2020,69370000
19/03/2020,80620000
20/03/2020,67860000
23/03/2020,74080000
24/03/2020,58760000
25/03/2020,61440000
26/03/2020,65670000
27/03/2020,64950000
30/03/2020,66300000
31/03/2020,56690000
01/04/2020,57380000
02/04/2020,54460000
03/04/2020,51110000
06/04/2020,44170000
07/04/2020,44830000
08/04/2020,45900000
09/04/2020,43000000
13/04/2020,44600000
14/04/2020,40240000
15/04/2020,39400000
16/04/2020,41920000
17/04/2020,39500000
20/04/2020,40680000
21/04/2020,44280000
22/04/2020,44910000
23/04/2020,41300000
24/04/2020,41910000
27/04/2020,36290000
28/04/2020,33210000
29/04/2020,32480000
30/04/2020,30990000
01/05/2020,38170000
04/05/2020,39130000
05/05/2020,34820000
06/05/2020,32690000
07/05/2020,32120000
08/05/2020,30140000
11/05/2020,28460000
12/05/2020,28470000
13/05/2020,32740000
14/05/2020,35160000
15/05/2020,32500000
18/05/2020,30710000
19/05/2020,28730000
20/05/2020,29520000
21/05/2020,28970000
22/05/2020,31360000
26/05/2020,27720000
27/05/2020,27620000
28/05/2020,27820000
29/05/2020,29300000
01/06/2020,28940000
02/06/2020,28400000
03/06/2020,26750000
04/06/2020,26230000
05/06/2020,24790000
08/06/2020,25560000
09/06/2020,25930000
10/06/2020,26730000
11/06/2020,30450000
12/06/2020,37680000
15/06/2020,44090000
16/06/2020,34280000
17/06/2020,33280000
18/06/2020,33830000
19/06/2020,32070000
22/06/2020,35220000
23/06/2020,31710000
24/06/2020,31050000
25/06/2020,36590000
26/06/2020,33010000
29/06/2020,35050000
30/06/2020,32540000
01/07/2020,30960000
02/07/2020,28330000
06/07/2020,27760000
07/07/2020,28770000
08/07/2020,28950000
09/07/2020,28180000
10/07/2020,30860000
13/07/2020,27850000
14/07/2020,31140000
15/07/2020,29150000
16/07/2020,28410000
17/07/2020,27150000
20/07/2020,26940000
21/07/2020,24080000
22/07/2020,24560000
23/07/2020,23970000
24/07/2020,27960000
27/07/2020,26600000
28/07/2020,24860000
29/07/2020,25160000
30/07/2020,25040000
31/07/2020,24790000
03/08/2020,25750000
04/08/2020,24010000
05/08/2020,23440000
06/08/2020,23030000
07/08/2020,23450000
10/08/2020,22880000
11/08/2020,21850000
12/08/2020,22820000
13/08/2020,22200000
14/08/2020,22270000
17/08/2020,22520000
18/08/2020,21690000
19/08/2020,21600000
20/08/2020,24100000
21/08/2020,22580000
24/08/2020,22870000
25/08/2020,22160000
26/08/2020,22140000
27/08/2020,23420000
28/08/2020,24590000
31/08/2020,23910000
01/09/2020,25860000
02/09/2020,26010000
03/09/2020,26280000
04/09/2020,34620000
08/09/2020,30610000
09/09/2020,31680000
10/09/2020,28670000
11/09/2020,28630000
14/09/2020,25860000
15/09/2020,25920000
16/09/2020,25310000
17/09/2020,28220000
18/09/2020,26650000
21/09/2020,28040000
22/09/2020,28610000
23/09/2020,27020000
24/09/2020,29540000
25/09/2020,28170000
28/09/2020,27150000
29/09/2020,26810000
30/09/2020,26690000
01/10/2020,25780000
02/10/2020,28870000
05/10/2020,29520000
06/10/2020,28050000
07/10/2020,29260000
08/10/2020,27650000
09/10/2020,26200000
12/10/2020,25650000
13/10/2020,25670000
14/10/2020,25720000
15/10/2020,27100000
16/10/2020,27160000
19/10/2020,27360000
20/10/2020,28810000
21/10/2020,29120000
22/10/2020,30100000
23/10/2020,28470000
26/10/2020,29380000
27/10/2020,32040000
28/10/2020,34690000
29/10/2020,38800000
30/10/2020,40810000
02/11/2020,38570000
03/11/2020,36440000
04/11/2020,36790000
05/11/2020,27560000
06/11/2020,27870000
09/11/2020,24800000
10/11/2020,25360000
11/11/2020,25010000
12/11/2020,24390000
13/11/2020,24940000
16/11/2020,23660000
17/11/2020,22840000
18/11/2020,22860000
19/11/2020,23620000
20/11/2020,23430000
23/11/2020,23660000
24/11/2020,22040000
25/11/2020,21650000
27/11/2020,21520000
30/11/2020,22640000
01/12/2020,20210000
02/12/2020,21000000
03/12/2020,21240000
04/12/2020,21050000
07/12/2020,22040000
08/12/2020,21650000
09/12/2020,20660000
10/12/2020,22120000
11/12/2020,22490000
14/12/2020,22670000
15/12/2020,24000000
16/12/2020,22510000
17/12/2020,21980000
18/12/2020,22150000
21/12/2020,24250000
22/12/2020,25240000
23/12/2020,23490000
24/12/2020,22470000
28/12/2020,22110000
29/12/2020,21610000
30/12/2020,22580000
31/12/2020,22990000
04/01/2021,23040000
05/01/2021,26940000
06/01/2021,25480000
07/01/2021,23670000
08/01/2021,22430000
11/01/2021,23310000
12/01/2021,23490000
13/01/2021,23070000
14/01/2021,22220000
15/01/2021,23520000
19/01/2021,23030000
20/01/2021,22820000
21/01/2021,21340000
22/01/2021,22240000
25/01/2021,22310000
26/01/2021,23910000
27/01/2021,23820000
28/01/2021,33250000
29/01/2021,35160000
01/02/2021,31450000
02/02/2021,28010000
03/02/2021,24590000
04/02/2021,23440000
