Date,CRUDE_OIL_Price,CPI,DJIA_Price,GEPU_current,GOLD_Price,GPR,IPI,M2,NASDAQ_Price,SP500_Price,OIIR,US_EPU,USD_VND_Price,VIX_Price,VNI_Close price,VNI_Open price,VNI_High price,VNI_Low price,VNI_Volume,OFR FSI,Emerging markets,SMA_10,WMA_10,Momentum_10,Stoch_K,Stoch_D,RSI_14,MACD,Williams_%R,AD_Oscillator,CCI_20,T_spread_US,T_spread_VN,Inflation
7/16/2024,79.71,0.5128984632450223,40954.48,302.10616866164645,2467.8,92.15474010842136,0.782440252,19196249.102934018,18509.34,5667.2,4.76,144.90951129381415,25375,13.19,1281.18,1279.82,1291.47,1279.37,684260,-2.214,-0.179,1253.5880000000002,1260.906909090909,36.12000000000012,87.40514075887398,86.94554327380892,61.51028443080863,4.830028211460331,-12.59485924,-3855124.35,166.13463467136444,0.05,0.8570000000000002,0.1505100271684637
7/17/2024,81.44,0.4458009501293299,41198.08,238.93213629244104,2459.9,93.57548347378464,0.6669962311074957,14039205.825521598,17996.93,5588.27,4.76,125.59344489186532,25315,14.48,1268.66,1281.18,1290.76,1256.42,1230000,-2.124,-0.172,1249.976,1255.2334545454546,17.15000000000009,79.19608396874715,85.84738976158388,57.81095957701482,2.595963344042275,-20.80391603,-3375576.846,148.64313440528403,0.033,0.8570000000000002,-0.232803324
7/18/2024,81.3,0.5810777912111973,40665.02,242.79421622662628,2456.4,90.96917154069438,0.67845907,18278769.185201515,17871.22,5544.59,4.76,143.3539118948894,25310,15.93,1274.44,1268.66,1274.67,1256.21,739040,-2.031,-0.177,1248.261,1251.5245454545454,47.48000000000002,94.23540509380568,87.63928617891747,60.29523406900183,0.9814883555338838,-5.764594906,-3022408.529,160.48127790790917,0,0.8570000000000002,-0.04102451
7/19/2024,78.64,0.6059360196053527,40287.53,253.28448490143057,2399.1,81.32064425795816,0.5179591426163762,17377503.224147413,17726.94,5505,4.76,150.86227112659915,25315,16.52,1264.78,1274.44,1279.94,1260.68,791800,-1.932,-0.176,1243.513,1245.9014545454545,28.180000000000064,84.11068022219887,77.46451453084075,57.458162783977926,-1.681954097,-15.88931978,-3743032.581,190.7047509041285,-0.046,0.8570000000000002,0.017497909
7/22/2024,78.4,0.5955157391277544,40415.44,226.9872280130165,2394.7,103.99592468161526,0.7682624093366613,20402870.148540474,18007.57,5564.41,4.76,173.46997920684083,25325,14.91,1254.64,1264.78,1267.43,1245.02,923630,-2.028,-0.176,1240.695,1241.5223636363637,66.57000000000016,84.57177322074794,73.95026160352846,54.27343488401374,-4.073446767,-15.42822678,-3288343.693,143.73557849346912,-0.05,0.8570000000000002,0.2722219040354006
7/23/2024,75.92,0.4680910910579509,40358.09,257.8357309459735,2407.3,90.42322725646274,0.6320886656373436,16467393.64662398,17997.35,5555.74,4.76,162.6469103101042,25355,14.72,1231.81,1254.64,1258.74,1231.81,728380,-2.087,-0.179,1234.038,1237.7765454545454,21.529999999999973,63.71109014957546,67.88187456704352,45.78891055495852,-6.03417455,-36.28890985,-3157691.881,56.75921724253559,-0.025,0.8570000000000002,-0.062055267
7/24/2024,76.58,0.4990604184345917,39853.87,216.52241066561783,2415.7,83.27780320191435,0.567995902,16990151.55059745,17342.41,5427.13,4.76,142.4449415588688,25350,18.04,1238.47,1231.81,1242.4,1218.65,740260,-1.836,-0.178,1231.885,1237.7901818181815,22.58999999999992,73.56792144,72.82233133296972,48.212166001612815,-6.12449729,-26.43207856,-2429311.881,5.027466268385523,0.038,0.8530000000000002,-0.129727145
7/25/2024,77.11,0.5734528151636054,39935.07,193.64349009239828,2353.5,94.67210961523747,0.6421088459675223,15384083.873053282,17181.72,5399.22,4.76,129.79024326611002,25285,18.46,1233.19,1238.47,1238.47,1226.2,484410,-1.637,-0.168,1229.6259999999995,1236.1821818181818,24.87000000000012,66.36661211129314,76.51845790143666,46.112742882661486,-6.828807445,-33.63338789,-2924584.782,-7.891382867,0.036,0.8530000000000002,1.947969135759708
7/26/2024,76,0.1945247011603543,40589.34,206.08659958890303,2381,99.77028586417588,0.673346168,16692433.701654335,17357.88,5459.1,4.76,167.0517027372595,25300,16.39,1242.11,1233.19,1242.11,1233.19,458790,-1.753,-0.16,1227.139,1235.082,18.47,78.53246044735404,81.91489361702126,49.24440863616879,-7.090835208,-21.46753955,-2992094.244,7.722329213185948,0.084,0.8490000000000002,-0.493759024
7/29/2024,74.8,0.3842531725321829,40539.93,233.7855952440706,2377.8,96.86892367261686,0.7365302923240887,17712686.15292271,17370.2,5463.54,4.76,109.44576727447205,25275,16.6,1246.6,1242.11,1249.68,1242.11,496870,-1.723,-0.163,1225.292,1232.024181818182,16.319999999999936,84.65630114566284,83.88854369,50.85883276298375,-8.230356676,-15.34369885,-3450884.244,22.36731765,0.069,0.8490000000000002,0.3161385484979324
7/30/2024,73.88,0.2919549563917256,40743.33,218.7164827422051,2417.6,102.71986645939955,0.8491531726391532,16802559.97979967,17147.42,5436.44,4.76,124.06014491586411,25275,17.69,1245.06,1246.6,1248.73,1236.97,653070,-1.632,-0.156,1223.66,1227.8532727272727,14.639999999999873,82.55591925804696,71.14049785513042,50.34032618324011,-10.0222498,-17.44408074,-3543432.025,7.403779389404823,0.1100000000000003,0.8490000000000002,-0.357410022
7/31/2024,76.84,0.4543409736584798,40842.79,234.3191532228456,2438.5,106.48759514390191,0.7957537885950836,16018276.101552635,17599.4,5522.3,4.76,141.43483466776803,25235,16.36,1251.51,1245.06,1255.77,1245.06,748850,-1.749,-0.153,1222.196,1223.696181818182,21.15000000000009,84.45341066700298,61.0622386,52.49448021540231,-12.00677884,-15.54658933,-3788888.606,21.47368440097932,0.2110000000000003,0.8490000000000002,1.728257429100378
8/1/2024,75.4,0.1665315628988483,40347.97,216.9247074,2445.9,133.7854475253108,2.215415624,17284337.024089776,17194.14,5446.68,4.76,142.5804252890143,25215,18.59,1226.96,1251.51,1257.85,1222.51,897260,-1.506,-0.144,1220.081,1217.9818181818182,3.400000000000091,46.41216364034131,34.04691843571314,44.02947550687493,-15.02184276,-53.58783636,-3942014.797,-21.78796217,0.3150000000000004,0.8450000000000002,-0.650319565
8/2/2024,72.59,0.4762392923288183,39737.26,270.0790045507991,2436.2,154.5530649333825,1.892139931487541,17956566.077992864,16776.16,5346.56,4.76,152.4057324173769,25205,23.39,1236.6,1226.96,1236.6,1209.77,696660,-0.588,-0.105,1219.741,1216.6692727272723,-15.63,52.32114147909962,26.29321794,47.08892101977578,-16.15202482,-47.67885852,-3270720.105,-45.29395539,0.597,0.8460000000000001,1.7729650304876188
8/5/2024,72.2,0.1717437064992748,38703.27,231.17638405154835,2411.8,146.38977348785122,1.958302306697937,14344893.018336795,16200.08,5186.33,4.76,142.32884442394925,25080,38.57,1188.07,1236.6,1236.6,1184.53,1040000,1.913,-0.074,1221.304,1213.8881818181817,-73.55,3.407450187698489,13.898169567245992,21.633677844405312,-18.34113683,-96.59254981,-3967380.105,-106.7913774,0.569,0.8450000000000002,-0.639375185
8/6/2024,72.34,0.4762392923288183,38997.66,194.92588763935183,2398.9,131.15265049480405,1.786992255985734,16698531.480491878,16366.86,5240.03,4.76,138.18066215201614,25130,27.71,1210.28,1188.07,1213.35,1186.74,688840,0.478,-0.098,1228.659,1221.268,-62.27,23.15106216,14.93981196323603,27.193313728286935,-15.92722326,-76.84893784,-3068789.746,-119.3325027,0.48,0.8460000000000001,2.8292768062163303
8/7/2024,74.17,0.124367946,38763.45,250.75722437653295,2400,146.20816097091404,2.339757349191989,17461753.90846867,16195.81,5199.5,4.76,164.07547955846255,25155,27.85,1215.88,1210.28,1217.79,1205.11,623850,0.087,-0.118,1234.886,1225.7418181818182,-68.17,15.13599636,13.44057605733714,28.934250563471096,-14.87590487,-84.86400364,-3598686.582,-113.6731032,0.488,0.8460000000000001,-0.401190941
8/8/2024,75.04,0.2076921591308248,39446.49,179.20679666497776,2430.3,127.13097145637175,1.7320163878639876,14634681.200818636,16660.02,5319.31,4.76,151.6846046958898,25135,23.79,1208.32,1215.88,1219.97,1202.58,758830,-0.038,-0.123,1241.703,1230.436909090909,-74.46,6.532377375668603,12.782601420960477,22.733236947959952,-13.88784534,-93.46762262,-4034594.389,-138.8511819,0.4350000000000005,0.8450000000000002,-0.563891173
8/9/2024,75.61,0.4762392923288183,39497.54,235.23234672220332,2439.8,152.03708123795457,1.7801855167379412,18429511.55021611,16745.3,5344.16,4.76,134.5137838432635,25090,20.37,1223.64,1208.32,1225.02,1208.32,586760,-0.31,-0.128,1249.149,1237.8603636363637,-61.68,18.653354438086136,14.585387760507103,27.19914630545364,-11.65497159,-81.34664556,-3776705.643,-140.0847258,0.4139999999999997,0.8460000000000001,0
8/12/2024,78.46,0.4762392923288183,39357.01,240.7348928374928,2469.9,143.88078801743194,2.3911015879165927,19096646.98264868,16780.61,5344.39,4.76,140.80592064013533,25120,20.71,1230.28,1223.64,1231.46,1221.16,551150,-0.317,-0.123,1255.317,1243.619818181818,-49.74,13.162072449126708,12.31850999,29.534209318723555,-10.19534043,-86.83792755,-4266492.134,-140.9134078,0.4500000000000002,0.8460000000000001,0.9626931901359737
8/13/2024,76.8,0.2426458168410035,39765.64,228.9694091861633,2473.9,149.53958710740957,2.0460139432196454,15168189.542562436,17187.61,5434.43,4.76,148.71296913609334,25115,18.12,1230.42,1229.81,1231.55,1223.01,539120,-0.789,-0.121,1260.291,1249.0763636363636,-50.14,11.94073639430848,8.557038776,29.583934289181784,-8.860097154,-88.05926361,-4691359.221,-172.6927216,0.5350000000000001,0.8460000000000001,-0.490496016
8/14/2024,75.84,0.4762392923288183,40008.39,281.59429573452934,2446.2,147.8394032305734,1.8963558910678904,18015610.837193538,17192.6,5455.21,4.76,138.12565642617977,25020,16.19,1230.36,1230.42,1236.51,1228.93,507180,-1.132,-0.129,1265.3049999999998,1255.419090909091,-51.08,11.852721138330525,18.863931398247686,29.53672248941412,-7.041221598,-88.14727886,-5087808.121,-201.2392353,0.5110000000000001,0.8460000000000001,3.247496283001014
8/15/2024,76.99,0.1121223564655688,40563.06,186.6147055559425,2458.6,150.53684487293938,2.226091849545613,15780630.514831657,17594.5,5543.22,4.76,140.01599672393326,25035,15.23,1223.56,1230.36,1231.69,1222.28,497060,-1.498,-0.146,1270.413,1262.7014545454545,-57.91,1.877658794190951,23.102453970138445,24.187474351864296,-4.611148121,-98.12234121,-4771991.551,-276.6811527,0.3680000000000003,0.8460000000000001,-0.663527263
8/16/2024,75.54,0.3332286514713657,40659.76,236.7851495019513,2503.6,134.65289751380408,1.755630365545031,12966546.805163516,17631.72,5554.25,4.76,160.19930443246972,25050,14.8,1252.23,1223.56,1253.24,1223.56,965060,-1.573,-0.148,1276.2040000000002,1272.273090909091,-31.64,42.86141426,35.11386681513179,34.41638055577056,-0.750055818,-57.13858574,-4410157.226,-211.9961772,0.4169999999999998,0.8460000000000001,-0.300291562
8/19/2024,73.66,0.4762392923288183,40896.53,261.38233850041365,2506.8,140.87970469534386,1.7815654458940489,14878268.11918395,17876.77,5608.25,4.76,151.05238251774313,24960,14.65,1261.62,1252.23,1263.84,1252.23,698630,-1.472,-0.155,1279.368,1277.2072727272723,-22.25,24.568288854002788,46.40530621469892,39.49618560582611,1.2698846239370596,-75.43171115,-5309535.918,-115.5951179,0.399,0.8460000000000001,18.614242504525823
8/20/2024,73.17,0.02428028,40834.97,272.4928842052298,2516.1,126.84650215698038,2.035938663830355,15390584.855039876,17816.94,5597.12,4.76,137.33371793703188,24915,15.88,1272.55,1261.62,1275.95,1261.62,810160,-1.414,-0.15,1281.593,1280.8387272727273,-11.32,37.91189732917102,62.255619720410486,46.99316736679316,2.873519375149272,-62.08810267,-5740989.588,-30.69767996,0.4769999999999998,0.8460000000000001,0.9428241406487108
8/21/2024,71.3,0.012497415,40890.49,240.00584173523464,2512.8,142.21840819615124,2.118298686,18595717.498813905,17918.99,5620.85,4.76,143.53867321483906,24930,16.27,1284.05,1272.55,1284.05,1268.91,836420,-1.43,-0.149,1282.725,1282.6887272727272,0.1800000000000636,76.73573246092296,78.47872692335565,57.69210571196473,3.765671084876203,-23.26426754,-6166705.205,36.47042683800763,0.5380000000000003,0.8460000000000001,-0.875643104
8/22/2024,72.28,0.1004963569475117,40712.78,255.49607256432017,2482.1,131.03228695225926,1.821242309491701,14203494.753476728,17619.35,5570.64,4.76,157.61214026738318,24960,17.55,1282.78,1284.05,1288.42,1280.42,687370,-1.402,-0.156,1282.707,1282.4445454545453,6.980000000000018,72.11922937,78.61923251420289,56.68074007691583,3.678698596783761,-27.88077063,-7003125.205,68.76592131333051,0.4569999999999998,0.8580000000000001,-0.788979283
8/23/2024,73.93,0.4762392923288183,41175.08,242.45322904260905,2511.2,152.3504770028107,1.5208160308661387,18759424.004944075,17877.79,5634.61,4.76,137.9347506929437,24965,15.86,1285.32,1282.78,1287.43,1276.43,724870,-1.521,-0.148,1282.009,1282.3043636363636,17.11,86.58121893800651,82.04627891671315,59.31397194206376,3.6434908233018177,-13.41878106,-6721303.505,70.55627429,0.5620000000000003,0.859,0
8/26/2024,76.17,0.4762392923288183,41240.52,241.8389999587479,2520.2,156.84636542633885,1.948847094586696,17534395.341796037,17725.77,5616.84,4.76,128.2285182816129,24860,16.15,1280.02,1285.32,1290.45,1278.72,775470,-1.497,-0.158,1280.298,1281.3912727272725,6.059999999999945,77.15724923346464,81.32838968920136,55.28938103586469,3.286938489536851,-22.84275077,-7168087.014,77.89821109776227,0.5329999999999999,0.859,0.3538413642475314
8/27/2024,74.46,0.351768904,41250.5,245.61379033348592,2517.7,122.02110881953664,1.742412814285578,18993121.80326477,17754.82,5625.8,4.76,125.8319022765146,24820,15.43,1280.56,1280.02,1282.92,1274.7,660800,-1.586,-0.156,1279.692,1281.331636363636,12.829999999999927,82.40036858,84.35879578179255,55.81169892068168,3.323674405501833,-17.59963142,-6564502.948,59.96665826162018,0.5720000000000001,0.8580000000000001,5.695805789369443
8/28/2024,73.44,0.052535709,41091.42,214.8321376486184,2502.6,146.20893262252784,2.009755600061699,16348261.455045007,17556.03,5592.18,4.76,124.94513944966488,24855,17.11,1281.44,1280.56,1285.72,1276.9,717620,-1.555,-0.157,1278.409,1280.9405454545454,26.21000000000004,84.42755125547114,88.16926482254796,56.62112253973468,3.2672366196170515,-15.57244874,-6845865.478,77.33077383651508,0.6040000000000001,0.859,-0.88968632
8/29/2024,74.67,0.4762392923288183,41335.05,220.93695404941585,2536.7,143.8434351301197,2.257840983211429,17297754.819764365,17516.43,5591.96,4.76,142.12453039829313,24870,15.65,1281.47,1281.44,1288.2,1280.24,634090,-1.647,-0.161,1275.788,1279.9129090909091,28.200000000000045,86.24846751123823,91.30400630436908,56.64712907121715,3.058078040256987,-13.75153249,-6867019.809,95.34289067739844,0.573,0.859,0
8/30/2024,72.65,0.4762392923288183,41563.08,267.2526474456846,2504.5,133.81639971285185,2.037431744885089,14163768.100745346,17713.62,5648.4,4.76,124.3461312160644,24860,0.015,1283.87,1281.47,1286.84,1281.47,571600,-1.776,-0.174,1272.9679999999998,1278.3670909090908,27.519999999999985,93.8317757,93.8317757,58.64820699838931,2.743579955,-6.168224299,-6428892.297,99.62444842923271,0.552,0.859,-0.257116507
9/1/2024,72.98,0.6410686156498633,41563.08,207.2362987,2504.5,121.28070696798116,-0.20630278,20345006.349836502,17713.62,5648.4,4.76,163.76918517669347,24860,0.015,1283.87,1281.47,1286.84,1281.47,571600,-1.776,-0.174,1270.216,1275.8845454545456,32.159999999999854,93.8317757,93.8317757,58.64820699838931,2.057895780799072,-6.168224299,-6368219.671,93.04731709020103,0.552,0.859,50.55518488494415
9/2/2024,73.78,0.01243461,41563.08,192.69597704131823,2504.5,136.7161645636279,-0.177529331,14021939.013603916,17713.62,5648.4,4.76,142.17376887411058,24860,15.55,1283.87,1281.47,1286.84,1281.47,571600,-1.764,-0.173,1267,1272.817272727273,44.61,93.8317757,89.93388853723214,58.64820699838931,1.1527804056083824,-6.168224299,-6307547.045,87.00617510543259,0.5380000000000003,0.859,-0.959216693
9/3/2024,69.59,0.3048945956024842,40936.93,215.1502465681006,2499.7,127.25547057051472,-0.205276159,12612676.589174371,17136.3,5528.93,4.76,126.22661567791356,24860,20.72,1283.87,1281.47,1286.84,1281.47,571600,-1.451,-0.152,1262.5390000000002,1268.9389090909092,24.919999999999845,93.8317757,80.71446453649476,58.64820699838933,-0.019243661,-6.168224299,-6246874.42,84.45084672116543,0.6080000000000001,0.859,0.1976331068855767
9/4/2024,68.52,0.2545809679521612,40974.97,237.77680204274336,2502.7,120.93100717349034,-0.202018888,18310248.252209105,17084.3,5520.07,4.76,112.85386844625252,24852,21.32,1275.8,1283.87,1283.87,1268.43,648410,-1.06,-0.132,1260.047,1264.6074545454546,10.899999999999864,82.13811420982744,73.06869675678627,54.642706513762114,-1.514892653,-17.86188579,-6186201.794,31.76938082508599,0.7050000000000001,0.859,1.1334988524409273
9/5/2024,68.5,0.1193255706047819,40755.75,221.15865156063904,2519.7,125.86177144086383,-0.212116679,15534879.109199593,17127.66,5503.41,4.76,118.91129226258836,24730,19.9,1268.21,1275.8,1282.21,1266.05,665630,-1.003,-0.138,1258.957,1261.5450909090907,-3.06,66.17350369872237,61.81728270106126,50.451105143872496,-2.580177109,-33.8264963,-6156804.967,5.345969593089729,0.7320000000000002,0.859,-0.749441987
9/6/2024,66.98,0.4762392923288183,40345.41,202.944356,2501.5,123.12611603167112,-0.231012764,16556424.301124386,16690.83,5408.42,4.76,132.0827915385761,24600,22.38,1273.96,1268.21,1274.44,1262.94,637090,-0.836,-0.138,1259.263,1259.9183636363637,1.9200000000000728,70.89447236180901,48.70675961377752,53.95892702045857,-3.129537603,-29.10552764,-5669115.661,-7.033827635,0.8170000000000002,0.859,0.098341163
9/9/2024,67.91,0.4335986924448369,40829.59,195.67184254820816,2509.3,118.2538503073918,-0.172801428,17844883.99291678,16884.6,5471.05,4.76,131.72025303871663,24680,19.45,1267.73,1273.96,1273.96,1262.97,497550,-1.074,-0.131,1259.071,1257.211272727273,-0.75,48.383872042652406,32.962318485709375,50.49600583193265,-4.370655358,-51.61612796,-6253022.495,-19.33420405,0.8000000000000003,0.8600000000000003,1.496168892276477
9/10/2024,65.14,0.1737056710331006,40736.96,244.63444702958603,2519.5,139.5051931228874,-0.226767795,18098439.513346083,17025.88,5495.52,4.76,136.65729410922282,24660,19.08,1255.23,1267.73,1271.83,1252.22,690100,-1.06,-0.119,1259.1460000000002,1255.6505454545454,-21.76,26.84193443687113,26.100324724915414,42.428441424952766,-5.256872489,-73.15806556,-6186471.221,-64.54143675,0.875,0.859,-0.598366706
9/11/2024,66.6,0.4324981863029975,40861.71,265.31915432549187,2519,139.436368,-0.220979892,18255720.99231427,17395.53,5554.13,4.76,134.5352371255116,24550,17.69,1253.27,1255.23,1256.86,1244.79,583750,-1.113,-0.121,1261.322,1256.7581818181816,-34.21,23.66114898,23.98443147356737,41.02917379378088,-5.038816935,-76.33885102,-5708222.42,-115.4554928,0.8210000000000002,0.8600000000000003,-0.30911959
9/12/2024,68.15,0.6260102042058213,41096.77,216.11450756121693,2557.1,116.06781963080964,-0.219543776,15600422.300180286,17569.68,5595.76,4.76,151.04676225752505,24575,17.07,1256.35,1253.27,1260.93,1253.27,433680,-1.277,-0.134,1264.743,1258.8441818181818,-35.14,27.797890760270523,16.396453119261125,42.537786099344345,-4.487643237,-72.20210924,-5944720.97,-100.6951143,0.823,0.8600000000000003,0.1501998347245254
9/13/2024,67.75,0.5442621232472631,41393.78,219.57654217030705,2586.8,133.41118282646437,-0.185701442,15390753.143244732,17683.98,5626.02,4.76,118.03495946784804,24530,16.56,1251.71,1256.35,1256.35,1248.78,482060,-1.219,-0.139,1268.257,1261.009090909091,-39.21,20.49425468282699,17.760638018783734,39.42188843536667,-4.032470361,-79.50574532,-5859796.688,-138.5896459,0.8839999999999999,0.8600000000000003,0.2246238048539872
9/16/2024,69.02,0.4444320950564535,41622.08,215.05115836975807,2585.2,119.38060961579836,-0.177530914,18743866.333182745,17592.13,5633.09,4.76,151.8906628,24530,17.14,1239.26,1251.71,1255.42,1239.26,608010,-1.151,-0.14,1272.178,1264.730545454545,-48.68,0.8972139146858753,16.174948699129903,29.959097324512783,-2.920413775,-99.10278609,-5750903.346,-205.0946759,0.916,0.8600000000000003,0.3261430476960275
9/17/2024,69.96,0.3351313388314985,41606.18,241.57341265552523,2568.9,146.20572598562848,-0.150763855,17357802.96651557,17628.06,5634.58,4.76,101.16318078227076,24620,17.61,1258.95,1239.26,1258.95,1238.69,632200,-1.244,-0.153,1277.0459999999998,1271.6007272727277,-33.25,31.890445458838343,21.749358008199568,38.87767206,-0.190910078,-68.10955454,-5142893.346,-193.7699107,0.8639999999999999,0.8640000000000003,1.1849055279524705
9/18/2024,69.88,0.1533848189516727,41503.1,262.5580687113659,2574.9,139.20323732602975,-0.23078238,14164122.542874943,17573.3,5618.26,4.76,127.38320637105896,24600,18.23,1264.9,1258.95,1271.77,1257.93,799780,-1.237,-0.167,1280.371,1275.4954545454543,-22.94,15.737186723865507,17.675859331164983,42.42120344135573,1.2909060599968143,-84.26281328,-5775093.346,-133.7893375,0.843,0.8650000000000002,0.9303720759754072
9/19/2024,71.16,0.079458681,42025.19,230.9478997441472,2590.9,121.45665378954529,-0.216671665,13335369.289068611,18013.98,5713.64,4.76,128.11866882503196,24565,16.33,1271.27,1264.9,1271.27,1264.82,607580,-1.675,-0.175,1282.6650000000002,1278.7254545454546,-6.83,17.62044184189487,15.828231745186509,46.64795181379228,2.557647297146332,-82.37955816,-5780872.103,-116.8404829,0.883,0.8680000000000003,-0.888504751
9/20/2024,71,0.7126642771725248,42063.36,213.76439454927265,2622.4,119.37360632502184,-0.205192403,18642127.27755198,17948.32,5702.55,4.76,130.54737265401948,24590,16.15,1272.04,1271.27,1283.3,1271.27,898260,-1.68,-0.178,1283.348,1280.9214545454545,1.4400000000000546,19.66994942773459,20.903202910123102,47.17555454213591,3.4886857882409004,-80.33005057,-6388452.103,-70.94235402,0.8740000000000001,0.8690000000000002,6.377920989236455
9/23/2024,69.61,0.096594187,42124.65,257.2723979851715,2628.6,142.50916528200736,-0.209423963,17948512.04572941,17974.27,5718.57,4.76,135.40896184036984,24615,15.89,1268.48,1275.15,1276.99,1267.87,564220,-1.63,-0.178,1283.204,1282.951272727273,-1.45,10.194303965930088,34.602076124567326,44.479671353116885,4.547884941772509,-89.80569603,-5605181.33,-125.3132057,0.8839999999999999,0.8690000000000002,-0.797173001
9/24/2024,70.84,0.4762392923288183,42208.22,273.78764957045587,2653,136.1861922,-0.232772781,18405420.214944128,18074.52,5732.93,4.76,134.3140001661589,24590,15.39,1276.99,1268.48,1276.99,1266.68,817540,-1.563,-0.181,1283.349,1285.654727272727,5.009999999999991,32.84535533670466,55.017301038062165,50.16214015435906,6.196129898581376,-67.15464466,-5116438.128,-118.4011458,0.931,0.8780000000000001,2.043284197947736
